Name,Financial Status,Paid at,Currency,Total,Refunded Amount,Referring Site
#1355,paid,2026-06-10 12:00:00 +0000,USD,191.27,,https://l.facebook.com/
#1356,paid,2026-06-10 12:00:00 +0000,USD,108.9,,https://l.facebook.com/
#1357,paid,2026-06-10 12:00:00 +0000,USD,121.25,,
#1358,paid,2026-06-10 12:00:00 +0000,USD,109.54,,https://l.facebook.com/
#1359,paid,2026-06-10 12:00:00 +0000,USD,127.05,,https://l.facebook.com/
#1360,paid,2026-06-10 12:00:00 +0000,USD,154.91,,
#1361,paid,2026-06-10 12:00:00 +0000,USD,137.71,,https://www.google.com/
#1362,paid,2026-06-10 12:00:00 +0000,USD,113.86,,https://www.google.com/
#1363,paid,2026-06-10 12:00:00 +0000,USD,141.24,,https://www.google.com/
#1364,paid,2026-06-10 12:00:00 +0000,USD,110.22,,https://l.facebook.com/
#1365,paid,2026-06-10 12:00:00 +0000,USD,122.3,,https://l.facebook.com/
#1366,paid,2026-06-10 12:00:00 +0000,USD,139.76,,https://l.facebook.com/
#1367,paid,2026-06-10 12:00:00 +0000,USD,172.97,,https://www.google.com/
#1368,paid,2026-06-10 12:00:00 +0000,USD,114.11,,
#1369,paid,2026-06-10 12:00:00 +0000,USD,120.34,,
#1370,paid,2026-06-10 12:00:00 +0000,USD,117.46,,
#1371,paid,2026-06-10 12:00:00 +0000,USD,135.12,,https://l.facebook.com/
#1372,paid,2026-06-10 12:00:00 +0000,USD,153.91,,https://l.facebook.com/
#1373,refunded,2026-06-10 12:00:00 +0000,USD,166.29,166.29,https://l.facebook.com/
#1374,paid,2026-06-10 12:00:00 +0000,USD,197.65,,https://www.google.com/
#1375,paid,2026-06-10 12:00:00 +0000,USD,185.82,,
#1376,paid,2026-06-10 12:00:00 +0000,USD,80.27,,
#1377,paid,2026-06-10 12:00:00 +0000,USD,165.72,,https://l.facebook.com/
#1378,paid,2026-06-10 12:00:00 +0000,USD,136.21,,https://l.facebook.com/
#1379,paid,2026-06-10 12:00:00 +0000,USD,173.93,,https://l.facebook.com/
#1380,paid,2026-06-10 12:00:00 +0000,USD,177.79,,
#1381,paid,2026-06-10 12:00:00 +0000,USD,160.99,,https://l.facebook.com/
#1382,paid,2026-06-10 12:00:00 +0000,USD,85.26,,https://www.google.com/
#1383,paid,2026-06-10 12:00:00 +0000,USD,173.22,,
#1384,refunded,2026-06-10 12:00:00 +0000,USD,117.32,117.32,https://www.google.com/
#1385,paid,2026-06-10 12:00:00 +0000,USD,188.86,,https://www.google.com/
#1386,paid,2026-06-10 12:00:00 +0000,USD,180.02,,https://l.facebook.com/
#1387,paid,2026-06-10 12:00:00 +0000,USD,180.09,,
#1388,paid,2026-06-10 12:00:00 +0000,USD,134.08,,
#1389,paid,2026-06-11 12:00:00 +0000,USD,101.34,,
#1390,paid,2026-06-11 12:00:00 +0000,USD,138.39,,https://l.facebook.com/
#1391,paid,2026-06-11 12:00:00 +0000,USD,142.63,,https://l.facebook.com/
#1392,paid,2026-06-11 12:00:00 +0000,USD,78.21,,https://l.facebook.com/
#1393,refunded,2026-06-11 12:00:00 +0000,USD,191.94,191.94,
#1394,paid,2026-06-11 12:00:00 +0000,USD,135.24,,https://l.facebook.com/
#1395,paid,2026-06-11 12:00:00 +0000,USD,151.37,,https://l.facebook.com/
#1396,refunded,2026-06-11 12:00:00 +0000,USD,147.98,147.98,https://l.facebook.com/
#1397,paid,2026-06-11 12:00:00 +0000,USD,129.43,,
#1398,paid,2026-06-11 12:00:00 +0000,USD,159.58,,https://l.facebook.com/
#1399,paid,2026-06-11 12:00:00 +0000,USD,127.05,,https://l.facebook.com/
#1400,refunded,2026-06-11 12:00:00 +0000,USD,147.51,147.51,https://l.facebook.com/
#1401,paid,2026-06-11 12:00:00 +0000,USD,107.03,,https://l.facebook.com/
#1402,paid,2026-06-11 12:00:00 +0000,USD,84.69,,
#1403,paid,2026-06-11 12:00:00 +0000,USD,108.89,,
#1404,paid,2026-06-11 12:00:00 +0000,USD,160.21,,https://l.facebook.com/
#1405,paid,2026-06-11 12:00:00 +0000,USD,93.56,,https://l.facebook.com/
#1406,paid,2026-06-11 12:00:00 +0000,USD,77.34,,
#1407,paid,2026-06-11 12:00:00 +0000,USD,170.5,,https://l.facebook.com/
#1408,paid,2026-06-11 12:00:00 +0000,USD,111.71,,
#1409,paid,2026-06-11 12:00:00 +0000,USD,88.65,,https://l.facebook.com/
#1410,paid,2026-06-11 12:00:00 +0000,USD,108.2,,https://l.facebook.com/
#1411,paid,2026-06-11 12:00:00 +0000,USD,184.46,,https://www.google.com/
#1412,paid,2026-06-11 12:00:00 +0000,USD,127.41,,https://www.google.com/
#1413,paid,2026-06-11 12:00:00 +0000,USD,126.41,,https://www.google.com/
#1414,paid,2026-06-11 12:00:00 +0000,USD,130.99,,https://l.facebook.com/
#1415,paid,2026-06-11 12:00:00 +0000,USD,149.26,,
#1416,paid,2026-06-11 12:00:00 +0000,USD,86.87,,https://www.google.com/
#1417,paid,2026-06-11 12:00:00 +0000,USD,109.45,,https://l.facebook.com/
#1418,paid,2026-06-11 12:00:00 +0000,USD,180.96,,
#1419,paid,2026-06-11 12:00:00 +0000,USD,149.62,,https://www.google.com/
#1420,paid,2026-06-11 12:00:00 +0000,USD,176.11,,
#1421,paid,2026-06-11 12:00:00 +0000,USD,93.35,,https://www.google.com/
#1422,paid,2026-06-11 12:00:00 +0000,USD,163.39,,https://l.facebook.com/
#1423,paid,2026-06-11 12:00:00 +0000,USD,153.94,,https://l.facebook.com/
#1424,paid,2026-06-11 12:00:00 +0000,USD,101.91,,https://www.google.com/
#1425,paid,2026-06-11 12:00:00 +0000,USD,160.97,,
#1426,paid,2026-06-11 12:00:00 +0000,USD,148.22,,
#1427,paid,2026-06-11 12:00:00 +0000,USD,95.9,,https://l.facebook.com/
#1428,paid,2026-06-11 12:00:00 +0000,USD,108.45,,https://l.facebook.com/
#1429,refunded,2026-06-11 12:00:00 +0000,USD,79.01,79.01,
#1430,paid,2026-06-11 12:00:00 +0000,USD,94.36,,https://www.google.com/
#1431,paid,2026-06-11 12:00:00 +0000,USD,113.53,,
#1432,paid,2026-06-11 12:00:00 +0000,USD,175.57,,
#1433,paid,2026-06-12 12:00:00 +0000,USD,119.96,,https://l.facebook.com/
#1434,paid,2026-06-12 12:00:00 +0000,USD,188.05,,https://l.facebook.com/
#1435,paid,2026-06-12 12:00:00 +0000,USD,119.19,,https://l.facebook.com/
#1436,paid,2026-06-12 12:00:00 +0000,USD,104.22,,
#1437,paid,2026-06-12 12:00:00 +0000,USD,72.14,,
#1438,paid,2026-06-12 12:00:00 +0000,USD,71.0,,https://l.facebook.com/
#1439,paid,2026-06-12 12:00:00 +0000,USD,194.69,,
#1440,paid,2026-06-12 12:00:00 +0000,USD,169.71,,
#1441,paid,2026-06-12 12:00:00 +0000,USD,184.83,,https://l.facebook.com/
#1442,refunded,2026-06-12 12:00:00 +0000,USD,148.72,148.72,
#1443,paid,2026-06-12 12:00:00 +0000,USD,141.43,,https://www.google.com/
#1444,paid,2026-06-12 12:00:00 +0000,USD,129.37,,
#1445,paid,2026-06-12 12:00:00 +0000,USD,126.91,,https://l.facebook.com/
#1446,paid,2026-06-12 12:00:00 +0000,USD,149.44,,
#1447,paid,2026-06-12 12:00:00 +0000,USD,191.06,,
#1448,paid,2026-06-12 12:00:00 +0000,USD,124.34,,
#1449,paid,2026-06-12 12:00:00 +0000,USD,110.67,,
#1450,paid,2026-06-12 12:00:00 +0000,USD,144.41,,
#1451,paid,2026-06-12 12:00:00 +0000,USD,128.47,,
#1452,paid,2026-06-12 12:00:00 +0000,USD,154.55,,https://www.google.com/
#1453,paid,2026-06-12 12:00:00 +0000,USD,98.6,,
#1454,paid,2026-06-12 12:00:00 +0000,USD,124.99,,
#1455,paid,2026-06-12 12:00:00 +0000,USD,158.61,,https://www.google.com/
#1456,paid,2026-06-12 12:00:00 +0000,USD,102.85,,
#1457,paid,2026-06-12 12:00:00 +0000,USD,177.02,,
#1458,paid,2026-06-12 12:00:00 +0000,USD,104.37,,https://www.google.com/
#1459,paid,2026-06-12 12:00:00 +0000,USD,163.0,,
#1460,paid,2026-06-12 12:00:00 +0000,USD,166.0,,https://www.google.com/
#1461,paid,2026-06-12 12:00:00 +0000,USD,157.64,,
#1462,paid,2026-06-12 12:00:00 +0000,USD,93.21,,
#1463,paid,2026-06-12 12:00:00 +0000,USD,103.51,,https://l.facebook.com/
#1464,paid,2026-06-12 12:00:00 +0000,USD,93.29,,https://l.facebook.com/
#1465,paid,2026-06-12 12:00:00 +0000,USD,162.07,,
#1466,paid,2026-06-12 12:00:00 +0000,USD,134.07,,
#1467,paid,2026-06-12 12:00:00 +0000,USD,142.88,,https://l.facebook.com/
#1468,paid,2026-06-13 12:00:00 +0000,USD,79.9,,
#1469,paid,2026-06-13 12:00:00 +0000,USD,118.35,,
#1470,paid,2026-06-13 12:00:00 +0000,USD,133.93,,https://www.google.com/
#1471,paid,2026-06-13 12:00:00 +0000,USD,180.99,,https://l.facebook.com/
#1472,paid,2026-06-13 12:00:00 +0000,USD,111.8,,https://www.google.com/
#1473,refunded,2026-06-13 12:00:00 +0000,USD,179.33,179.33,
#1474,paid,2026-06-13 12:00:00 +0000,USD,103.89,,https://l.facebook.com/
#1475,paid,2026-06-13 12:00:00 +0000,USD,82.23,,https://www.google.com/
#1476,paid,2026-06-13 12:00:00 +0000,USD,154.34,,https://l.facebook.com/
#1477,paid,2026-06-13 12:00:00 +0000,USD,95.72,,https://www.google.com/
#1478,paid,2026-06-13 12:00:00 +0000,USD,186.68,,https://l.facebook.com/
#1479,paid,2026-06-13 12:00:00 +0000,USD,138.84,,
#1480,paid,2026-06-13 12:00:00 +0000,USD,154.6,,
#1481,paid,2026-06-13 12:00:00 +0000,USD,121.83,,
#1482,paid,2026-06-13 12:00:00 +0000,USD,167.31,,https://l.facebook.com/
#1483,paid,2026-06-13 12:00:00 +0000,USD,143.53,,https://l.facebook.com/
#1484,paid,2026-06-13 12:00:00 +0000,USD,126.0,,
#1485,paid,2026-06-13 12:00:00 +0000,USD,92.26,,https://l.facebook.com/
#1486,paid,2026-06-13 12:00:00 +0000,USD,171.28,,https://l.facebook.com/
#1487,paid,2026-06-13 12:00:00 +0000,USD,189.11,,https://www.google.com/
#1488,paid,2026-06-13 12:00:00 +0000,USD,140.23,,https://l.facebook.com/
#1489,paid,2026-06-13 12:00:00 +0000,USD,114.01,,
#1490,paid,2026-06-13 12:00:00 +0000,USD,134.78,,https://l.facebook.com/
#1491,paid,2026-06-13 12:00:00 +0000,USD,116.59,,https://l.facebook.com/
#1492,paid,2026-06-13 12:00:00 +0000,USD,74.36,,https://www.google.com/
#1493,paid,2026-06-13 12:00:00 +0000,USD,159.29,,
#1494,paid,2026-06-13 12:00:00 +0000,USD,182.7,,https://www.google.com/
#1495,paid,2026-06-13 12:00:00 +0000,USD,139.65,,
#1496,paid,2026-06-13 12:00:00 +0000,USD,174.03,,https://l.facebook.com/
#1497,paid,2026-06-13 12:00:00 +0000,USD,98.9,,https://l.facebook.com/
#1498,paid,2026-06-13 12:00:00 +0000,USD,187.76,,
#1499,paid,2026-06-13 12:00:00 +0000,USD,100.09,,
#1500,paid,2026-06-13 12:00:00 +0000,USD,129.38,,https://l.facebook.com/
#1501,paid,2026-06-13 12:00:00 +0000,USD,169.23,,https://l.facebook.com/
#1502,paid,2026-06-13 12:00:00 +0000,USD,189.03,,https://www.google.com/
#1503,paid,2026-06-14 12:00:00 +0000,USD,96.95,,https://www.google.com/
#1504,paid,2026-06-14 12:00:00 +0000,USD,133.52,,
#1505,paid,2026-06-14 12:00:00 +0000,USD,75.85,,https://l.facebook.com/
#1506,paid,2026-06-14 12:00:00 +0000,USD,129.64,,
#1507,paid,2026-06-14 12:00:00 +0000,USD,118.78,,https://l.facebook.com/
#1508,paid,2026-06-14 12:00:00 +0000,USD,199.57,,https://www.google.com/
#1509,paid,2026-06-14 12:00:00 +0000,USD,75.59,,https://l.facebook.com/
#1510,paid,2026-06-14 12:00:00 +0000,USD,152.66,,https://l.facebook.com/
#1511,refunded,2026-06-14 12:00:00 +0000,USD,105.72,105.72,https://www.google.com/
#1512,paid,2026-06-14 12:00:00 +0000,USD,91.41,,https://l.facebook.com/
#1513,paid,2026-06-14 12:00:00 +0000,USD,101.52,,
#1514,paid,2026-06-14 12:00:00 +0000,USD,113.25,,
#1515,paid,2026-06-14 12:00:00 +0000,USD,120.75,,
#1516,paid,2026-06-14 12:00:00 +0000,USD,150.14,,
#1517,paid,2026-06-14 12:00:00 +0000,USD,96.7,,https://www.google.com/
#1518,paid,2026-06-14 12:00:00 +0000,USD,105.16,,
#1519,paid,2026-06-14 12:00:00 +0000,USD,110.14,,https://l.facebook.com/
#1520,paid,2026-06-14 12:00:00 +0000,USD,197.03,,
#1521,paid,2026-06-14 12:00:00 +0000,USD,194.52,,https://l.facebook.com/
#1522,paid,2026-06-14 12:00:00 +0000,USD,134.77,,https://www.google.com/
#1523,paid,2026-06-14 12:00:00 +0000,USD,94.89,,
#1524,paid,2026-06-14 12:00:00 +0000,USD,156.6,,https://www.google.com/
#1525,paid,2026-06-14 12:00:00 +0000,USD,193.25,,https://l.facebook.com/
#1526,paid,2026-06-14 12:00:00 +0000,USD,114.35,,https://l.facebook.com/
#1527,paid,2026-06-14 12:00:00 +0000,USD,77.48,,https://l.facebook.com/
#1528,paid,2026-06-14 12:00:00 +0000,USD,80.31,,
#1529,paid,2026-06-14 12:00:00 +0000,USD,134.3,,https://l.facebook.com/
#1530,paid,2026-06-14 12:00:00 +0000,USD,176.51,,
#1531,paid,2026-06-14 12:00:00 +0000,USD,115.08,,
#1532,paid,2026-06-14 12:00:00 +0000,USD,77.49,,https://l.facebook.com/
#1533,paid,2026-06-14 12:00:00 +0000,USD,108.86,,
#1534,paid,2026-06-14 12:00:00 +0000,USD,120.66,,https://www.google.com/
#1535,paid,2026-06-14 12:00:00 +0000,USD,114.24,,https://l.facebook.com/
#1536,refunded,2026-06-14 12:00:00 +0000,USD,176.2,176.2,
#1537,paid,2026-06-14 12:00:00 +0000,USD,128.35,,
#1538,paid,2026-06-14 12:00:00 +0000,USD,171.58,,https://l.facebook.com/
#1539,paid,2026-06-14 12:00:00 +0000,USD,177.09,,https://www.google.com/
#1540,paid,2026-06-14 12:00:00 +0000,USD,181.35,,https://l.facebook.com/
#1541,paid,2026-06-14 12:00:00 +0000,USD,118.24,,https://l.facebook.com/
#1542,paid,2026-06-14 12:00:00 +0000,USD,143.56,,https://www.google.com/
#1543,refunded,2026-06-14 12:00:00 +0000,USD,140.49,140.49,
#1544,paid,2026-06-15 12:00:00 +0000,USD,144.35,,https://l.facebook.com/
#1545,paid,2026-06-15 12:00:00 +0000,USD,72.41,,
#1546,paid,2026-06-15 12:00:00 +0000,USD,163.53,,https://l.facebook.com/
#1547,paid,2026-06-15 12:00:00 +0000,USD,153.8,,https://l.facebook.com/
#1548,paid,2026-06-15 12:00:00 +0000,USD,193.6,,https://l.facebook.com/
#1549,paid,2026-06-15 12:00:00 +0000,USD,199.69,,https://www.google.com/
#1550,paid,2026-06-15 12:00:00 +0000,USD,99.67,,https://www.google.com/
#1551,paid,2026-06-15 12:00:00 +0000,USD,81.89,,https://www.google.com/
#1552,paid,2026-06-15 12:00:00 +0000,USD,116.73,,
#1553,paid,2026-06-15 12:00:00 +0000,USD,136.95,,https://www.google.com/
#1554,paid,2026-06-15 12:00:00 +0000,USD,137.22,,https://l.facebook.com/
#1555,paid,2026-06-15 12:00:00 +0000,USD,162.63,,https://l.facebook.com/
#1556,paid,2026-06-15 12:00:00 +0000,USD,76.59,,https://www.google.com/
#1557,paid,2026-06-15 12:00:00 +0000,USD,110.1,,https://l.facebook.com/
#1558,paid,2026-06-15 12:00:00 +0000,USD,86.75,,https://l.facebook.com/
#1559,paid,2026-06-15 12:00:00 +0000,USD,94.58,,
#1560,paid,2026-06-15 12:00:00 +0000,USD,74.82,,
#1561,paid,2026-06-15 12:00:00 +0000,USD,183.58,,https://l.facebook.com/
#1562,paid,2026-06-15 12:00:00 +0000,USD,120.74,,https://www.google.com/
#1563,paid,2026-06-15 12:00:00 +0000,USD,151.36,,https://www.google.com/
#1564,paid,2026-06-15 12:00:00 +0000,USD,95.79,,https://l.facebook.com/
#1565,paid,2026-06-15 12:00:00 +0000,USD,181.42,,https://l.facebook.com/
#1566,refunded,2026-06-15 12:00:00 +0000,USD,90.15,90.15,
#1567,paid,2026-06-15 12:00:00 +0000,USD,185.42,,https://www.google.com/
#1568,paid,2026-06-15 12:00:00 +0000,USD,81.82,,https://l.facebook.com/
#1569,paid,2026-06-15 12:00:00 +0000,USD,103.1,,
#1570,paid,2026-06-15 12:00:00 +0000,USD,199.29,,https://www.google.com/
#1571,paid,2026-06-15 12:00:00 +0000,USD,107.41,,https://www.google.com/
#1572,paid,2026-06-15 12:00:00 +0000,USD,162.51,,
#1573,paid,2026-06-15 12:00:00 +0000,USD,134.51,,https://l.facebook.com/
#1574,paid,2026-06-15 12:00:00 +0000,USD,172.51,,
#1575,paid,2026-06-15 12:00:00 +0000,USD,193.78,,https://l.facebook.com/
#1576,paid,2026-06-15 12:00:00 +0000,USD,182.05,,
#1577,paid,2026-06-15 12:00:00 +0000,USD,167.81,,
#1578,paid,2026-06-16 12:00:00 +0000,USD,118.21,,https://www.google.com/
#1579,paid,2026-06-16 12:00:00 +0000,USD,110.89,,https://l.facebook.com/
#1580,paid,2026-06-16 12:00:00 +0000,USD,106.68,,https://www.google.com/
#1581,paid,2026-06-16 12:00:00 +0000,USD,130.95,,https://l.facebook.com/
#1582,paid,2026-06-16 12:00:00 +0000,USD,99.98,,https://l.facebook.com/
#1583,paid,2026-06-16 12:00:00 +0000,USD,187.32,,https://www.google.com/
#1584,paid,2026-06-16 12:00:00 +0000,USD,171.23,,https://www.google.com/
#1585,paid,2026-06-16 12:00:00 +0000,USD,146.19,,https://www.google.com/
#1586,paid,2026-06-16 12:00:00 +0000,USD,108.38,,https://l.facebook.com/
#1587,paid,2026-06-16 12:00:00 +0000,USD,165.76,,
#1588,paid,2026-06-16 12:00:00 +0000,USD,176.44,,https://www.google.com/
#1589,paid,2026-06-16 12:00:00 +0000,USD,98.62,,https://l.facebook.com/
#1590,paid,2026-06-16 12:00:00 +0000,USD,160.05,,
#1591,paid,2026-06-16 12:00:00 +0000,USD,184.61,,
#1592,paid,2026-06-16 12:00:00 +0000,USD,101.4,,
#1593,paid,2026-06-16 12:00:00 +0000,USD,193.04,,
#1594,paid,2026-06-16 12:00:00 +0000,USD,135.5,,
#1595,paid,2026-06-16 12:00:00 +0000,USD,182.14,,
#1596,paid,2026-06-16 12:00:00 +0000,USD,146.12,,https://www.google.com/
#1597,paid,2026-06-16 12:00:00 +0000,USD,118.04,,
#1598,paid,2026-06-16 12:00:00 +0000,USD,125.51,,https://l.facebook.com/
#1599,paid,2026-06-16 12:00:00 +0000,USD,91.92,,
#1600,paid,2026-06-16 12:00:00 +0000,USD,90.51,,https://www.google.com/
#1601,paid,2026-06-16 12:00:00 +0000,USD,199.39,,https://l.facebook.com/
#1602,paid,2026-06-16 12:00:00 +0000,USD,111.23,,
#1603,paid,2026-06-16 12:00:00 +0000,USD,160.46,,https://l.facebook.com/
#1604,paid,2026-06-16 12:00:00 +0000,USD,118.0,,https://www.google.com/
#1605,paid,2026-06-16 12:00:00 +0000,USD,122.78,,https://www.google.com/
#1606,paid,2026-06-16 12:00:00 +0000,USD,182.49,,https://l.facebook.com/
#1607,paid,2026-06-16 12:00:00 +0000,USD,96.06,,
#1608,paid,2026-06-16 12:00:00 +0000,USD,142.34,,https://www.google.com/
#1609,paid,2026-06-16 12:00:00 +0000,USD,197.14,,https://l.facebook.com/
#1610,paid,2026-06-16 12:00:00 +0000,USD,76.75,,https://l.facebook.com/
#1611,paid,2026-06-16 12:00:00 +0000,USD,163.21,,https://l.facebook.com/
#1612,refunded,2026-06-16 12:00:00 +0000,USD,80.87,80.87,
#1613,paid,2026-06-16 12:00:00 +0000,USD,180.23,,https://l.facebook.com/
#1614,paid,2026-06-16 12:00:00 +0000,USD,177.46,,https://l.facebook.com/
#1615,paid,2026-06-16 12:00:00 +0000,USD,116.24,,
#1616,paid,2026-06-16 12:00:00 +0000,USD,100.1,,
#1617,paid,2026-06-16 12:00:00 +0000,USD,165.49,,https://l.facebook.com/
#1618,paid,2026-06-16 12:00:00 +0000,USD,159.08,,https://l.facebook.com/
#1619,paid,2026-06-16 12:00:00 +0000,USD,70.63,,
#1620,paid,2026-06-16 12:00:00 +0000,USD,82.98,,
#1621,paid,2026-06-16 12:00:00 +0000,USD,85.4,,
#1622,paid,2026-06-16 12:00:00 +0000,USD,179.91,,
#1623,paid,2026-06-16 12:00:00 +0000,USD,194.93,,https://l.facebook.com/
#1624,paid,2026-06-16 12:00:00 +0000,USD,160.44,,
#1625,paid,2026-06-17 12:00:00 +0000,USD,80.02,,https://www.google.com/
#1626,paid,2026-06-17 12:00:00 +0000,USD,155.43,,https://l.facebook.com/
#1627,paid,2026-06-17 12:00:00 +0000,USD,164.05,,https://l.facebook.com/
#1628,paid,2026-06-17 12:00:00 +0000,USD,130.65,,
#1629,paid,2026-06-17 12:00:00 +0000,USD,105.17,,https://l.facebook.com/
#1630,paid,2026-06-17 12:00:00 +0000,USD,187.47,,
#1631,paid,2026-06-17 12:00:00 +0000,USD,96.77,,https://l.facebook.com/
#1632,paid,2026-06-17 12:00:00 +0000,USD,127.53,,
#1633,paid,2026-06-17 12:00:00 +0000,USD,146.41,,https://l.facebook.com/
#1634,paid,2026-06-17 12:00:00 +0000,USD,160.28,,https://l.facebook.com/
#1635,paid,2026-06-17 12:00:00 +0000,USD,154.94,,
#1636,paid,2026-06-17 12:00:00 +0000,USD,95.46,,https://l.facebook.com/
#1637,paid,2026-06-17 12:00:00 +0000,USD,131.13,,
#1638,paid,2026-06-17 12:00:00 +0000,USD,197.11,,https://l.facebook.com/
#1639,paid,2026-06-17 12:00:00 +0000,USD,177.31,,https://l.facebook.com/
#1640,paid,2026-06-17 12:00:00 +0000,USD,111.76,,
#1641,paid,2026-06-17 12:00:00 +0000,USD,179.91,,https://l.facebook.com/
#1642,paid,2026-06-17 12:00:00 +0000,USD,105.95,,
#1643,paid,2026-06-17 12:00:00 +0000,USD,83.25,,https://l.facebook.com/
#1644,paid,2026-06-17 12:00:00 +0000,USD,151.26,,https://l.facebook.com/
#1645,paid,2026-06-17 12:00:00 +0000,USD,156.09,,https://www.google.com/
#1646,paid,2026-06-17 12:00:00 +0000,USD,136.36,,https://l.facebook.com/
#1647,paid,2026-06-17 12:00:00 +0000,USD,95.46,,https://www.google.com/
#1648,paid,2026-06-17 12:00:00 +0000,USD,159.9,,https://l.facebook.com/
#1649,paid,2026-06-17 12:00:00 +0000,USD,198.0,,
#1650,paid,2026-06-17 12:00:00 +0000,USD,187.12,,https://www.google.com/
#1651,paid,2026-06-17 12:00:00 +0000,USD,129.03,,
#1652,paid,2026-06-17 12:00:00 +0000,USD,72.72,,https://l.facebook.com/
#1653,paid,2026-06-17 12:00:00 +0000,USD,185.82,,https://www.google.com/
#1654,paid,2026-06-17 12:00:00 +0000,USD,131.15,,https://l.facebook.com/
#1655,paid,2026-06-17 12:00:00 +0000,USD,130.8,,
#1656,paid,2026-06-17 12:00:00 +0000,USD,108.43,,
#1657,paid,2026-06-17 12:00:00 +0000,USD,84.62,,
#1658,paid,2026-06-17 12:00:00 +0000,USD,145.0,,
#1659,paid,2026-06-18 12:00:00 +0000,USD,84.46,,
#1660,paid,2026-06-18 12:00:00 +0000,USD,180.9,,https://www.google.com/
#1661,paid,2026-06-18 12:00:00 +0000,USD,143.25,,https://l.facebook.com/
#1662,paid,2026-06-18 12:00:00 +0000,USD,185.0,,https://l.facebook.com/
#1663,paid,2026-06-18 12:00:00 +0000,USD,154.34,,
#1664,paid,2026-06-18 12:00:00 +0000,USD,96.74,,
#1665,paid,2026-06-18 12:00:00 +0000,USD,104.16,,https://l.facebook.com/
#1666,paid,2026-06-18 12:00:00 +0000,USD,110.39,,https://l.facebook.com/
#1667,paid,2026-06-18 12:00:00 +0000,USD,190.08,,https://www.google.com/
#1668,paid,2026-06-18 12:00:00 +0000,USD,194.43,,https://www.google.com/
#1669,paid,2026-06-18 12:00:00 +0000,USD,101.84,,https://l.facebook.com/
#1670,refunded,2026-06-18 12:00:00 +0000,USD,114.66,114.66,
#1671,paid,2026-06-18 12:00:00 +0000,USD,173.58,,
#1672,paid,2026-06-18 12:00:00 +0000,USD,195.87,,
#1673,paid,2026-06-18 12:00:00 +0000,USD,87.97,,
#1674,paid,2026-06-18 12:00:00 +0000,USD,120.7,,
#1675,paid,2026-06-18 12:00:00 +0000,USD,192.1,,https://l.facebook.com/
#1676,paid,2026-06-18 12:00:00 +0000,USD,160.41,,https://l.facebook.com/
#1677,paid,2026-06-18 12:00:00 +0000,USD,165.37,,https://www.google.com/
#1678,paid,2026-06-18 12:00:00 +0000,USD,162.15,,
#1679,paid,2026-06-18 12:00:00 +0000,USD,142.5,,https://l.facebook.com/
#1680,paid,2026-06-18 12:00:00 +0000,USD,164.14,,https://www.google.com/
#1681,paid,2026-06-18 12:00:00 +0000,USD,128.25,,https://l.facebook.com/
#1682,paid,2026-06-18 12:00:00 +0000,USD,155.6,,https://l.facebook.com/
#1683,paid,2026-06-18 12:00:00 +0000,USD,107.36,,
#1684,paid,2026-06-18 12:00:00 +0000,USD,107.91,,
#1685,refunded,2026-06-18 12:00:00 +0000,USD,132.69,132.69,https://www.google.com/
#1686,paid,2026-06-18 12:00:00 +0000,USD,84.07,,https://l.facebook.com/
#1687,paid,2026-06-18 12:00:00 +0000,USD,153.69,,https://www.google.com/
#1688,paid,2026-06-18 12:00:00 +0000,USD,84.62,,https://l.facebook.com/
#1689,paid,2026-06-18 12:00:00 +0000,USD,134.1,,https://l.facebook.com/
#1690,refunded,2026-06-18 12:00:00 +0000,USD,122.08,122.08,https://www.google.com/
#1691,paid,2026-06-18 12:00:00 +0000,USD,146.5,,https://www.google.com/
#1692,paid,2026-06-18 12:00:00 +0000,USD,81.71,,https://www.google.com/
#1693,paid,2026-06-18 12:00:00 +0000,USD,170.77,,
#1694,paid,2026-06-18 12:00:00 +0000,USD,180.47,,https://www.google.com/
#1695,paid,2026-06-18 12:00:00 +0000,USD,186.29,,https://l.facebook.com/
#1696,paid,2026-06-18 12:00:00 +0000,USD,83.52,,https://l.facebook.com/
#1697,paid,2026-06-18 12:00:00 +0000,USD,124.04,,
#1698,refunded,2026-06-18 12:00:00 +0000,USD,163.89,163.89,https://l.facebook.com/
#1699,paid,2026-06-18 12:00:00 +0000,USD,197.33,,
#1700,paid,2026-06-18 12:00:00 +0000,USD,99.35,,https://www.google.com/
#1701,refunded,2026-06-18 12:00:00 +0000,USD,110.18,110.18,https://l.facebook.com/
#1702,paid,2026-06-18 12:00:00 +0000,USD,186.78,,https://www.google.com/
#1703,paid,2026-06-18 12:00:00 +0000,USD,100.82,,https://l.facebook.com/
#1704,paid,2026-06-18 12:00:00 +0000,USD,107.81,,https://www.google.com/
#1705,paid,2026-06-18 12:00:00 +0000,USD,199.27,,https://l.facebook.com/
#1706,paid,2026-06-18 12:00:00 +0000,USD,194.62,,https://l.facebook.com/
#1707,paid,2026-06-19 12:00:00 +0000,USD,155.88,,
#1708,paid,2026-06-19 12:00:00 +0000,USD,187.05,,https://l.facebook.com/
#1709,paid,2026-06-19 12:00:00 +0000,USD,132.68,,https://l.facebook.com/
#1710,paid,2026-06-19 12:00:00 +0000,USD,164.74,,
#1711,paid,2026-06-19 12:00:00 +0000,USD,116.17,,https://www.google.com/
